replication,Flat table K0,AI typed lift Ktheta,AI plus source/availability audit Ktheta+E,Post-index source certificate Kpost,Prospective reference KP
667,0.13011504454873168,0.32741697636580847,0.21560386363415368,0.13011504454873168,0.28484596563594466
668,0.14606535163018902,0.35278808723216565,0.24544547120395327,0.14606535163018902,0.32944632295476195
669,0.1531935273823023,0.3762321323845781,0.27907721000455155,0.1531935273823023,0.2829464285714286
670,0.1419909987827536,0.37257836398232086,0.28617473039913455,0.1419909987827536,0.19667074788286903
671,0.11438953802336892,0.3104047139111435,0.2020303517755492,0.11438953802336892,0.2810046288310045
672,0.14649999999999996,0.35561748673717575,0.2492349734743515,0.14649999999999996,0.20778132016165252
673,0.1572731259202356,0.3632068843361432,0.2488675168318152,0.1572731259202356,0.28549989494827255
674,0.1430942561058169,0.35359340878180767,0.2469983053519817,0.1430942561058169,0.18512891594292802
675,0.14836197919793187,0.3540167216237064,0.2453094848515491,0.14836197919793187,0.2650611142257643
676,0.1584999999999999,0.3569797955930483,0.23595959118609677,0.1584999999999999,0.136761828475441
677,0.12360256410256419,0.31636333028073793,0.20452153235634746,0.12360256410256419,0.21401871648819026
678,0.10787933243641494,0.3152947954005141,0.21783092592819828,0.10787933243641494,0.2764199120508418
679,0.12368269230769233,0.34768935386554733,0.26701332311570997,0.12368269230769233,0.29602169059011163
680,0.12203776241679468,0.31606982127195604,0.20206411771032268,0.12203776241679468,0.21816554867561058
681,0.17261187916026627,0.4047324895132769,0.3132412207060212,0.17261187916026627,0.1857077189034424
682,0.1450202528379773,0.36869014327342425,0.26933978087089394,0.1450202528379773,0.30373076923076925
683,0.1534597673562778,0.3721426416907143,0.27336574866887314,0.1534597673562778,0.2539011802297806
684,0.19334266764332692,0.4141803870201355,0.3056754387536171,0.19334266764332692,0.3198640710382514
685,0.15677687770837745,0.3654206059335573,0.2562874564503597,0.15677687770837745,0.28794907102129474
686,0.15745112781954884,0.38750821532321966,0.29411417500734166,0.15745112781954884,0.1928018564470177
687,0.1594597610184366,0.376455492296952,0.27699146255703094,0.1594597610184366,0.12242614252449198
688,0.1669400669924243,0.39523632827326827,0.302592522561688,0.1669400669924243,0.17594932844932848
689,0.1450300751879699,0.33132085680433904,0.19858156323273823,0.1450300751879699,0.19827789502261134
690,0.1288588013002194,0.33051896540244696,0.22532032820445516,0.1288588013002194,0.25824299858658284
691,0.11778446115288235,0.3223809453392657,0.2171929683727668,0.11778446115288235,0.33820938132651085
692,0.14348211591035548,0.32915135646041094,0.202338481100111,0.14348211591035548,0.3188782739772483
693,0.11885489241803278,0.3339855966327435,0.2412614084294214,0.11885489241803278,0.19157921253136562
694,0.14719317876734567,0.3498273024076173,0.24026824728054336,0.14719317876734567,0.315144339203938
695,0.15701767418032778,0.37361948521546046,0.26920362207026527,0.15701767418032778,0.22519074519914314
696,0.11281751743062757,0.27661020637598643,0.13558537789071773,0.11281751743062757,0.23330725752826062
697,0.1577937625835065,0.36970659500650926,0.2608256648460056,0.1577937625835065,0.23022112502330655
698,0.18465081995428917,0.3858405172466587,0.260379394584739,0.18465081995428917,0.3580506390161563
699,0.14125070028011213,0.3478121864998073,0.24212297243939035,0.14125070028011213,0.30882395950506186
700,0.1323359860954995,0.33603885408083917,0.22840573597067937,0.1323359860954995,0.3530138271820483
701,0.15235133945012885,0.3357940679659601,0.20388545703166244,0.15235133945012885,0.3110780423280423
702,0.12059541752668047,0.3019785844418937,0.17676633383042645,0.12059541752668047,0.3341631701631702
703,0.17602000832013312,0.37857064255304074,0.2561012684658152,0.17602000832013312,0.1573477925912003
704,0.15730030880082338,0.38608969665016774,0.2905787756986886,0.15730030880082338,0.17716000195039833
705,0.14714516646353198,0.3525000736101698,0.23870981429327554,0.14714516646353198,0.2722952723551393
706,0.18128013962946946,0.41202514704305493,0.3134900148271708,0.18128013962946946,0.19405738590562555
707,0.1464011777695989,0.35269458223664885,0.24458680893409995,0.1464011777695989,0.26393270031650834
708,0.16560526315789476,0.3788772035100813,0.2735438807043731,0.16560526315789476,0.3116144505727481
709,0.17627700310801236,0.4021147596542538,0.30267551309248286,0.17627700310801236,0.2795678824679586
710,0.12436158615861594,0.3328421498144361,0.2339611273116404,0.12436158615861594,0.16164669897791828
711,0.17725153224222456,0.38101426703783403,0.26152546959121886,0.17725153224222456,0.2754898294788001
712,0.13187149443796842,0.36331409386516017,0.28688519885438346,0.13187149443796842,0.13631298865069358
713,0.1474859118852458,0.34844635181237094,0.23192087985425025,0.1474859118852458,0.23894854846467753
714,0.18074129478667672,0.4114681674978352,0.31345374542231697,0.18074129478667672,0.23729926379790267
715,0.17283488348834877,0.39335211530533787,0.28903446363397817,0.17283488348834877,0.2771207087486157
716,0.1527695169670921,0.3695583693518208,0.2655777047694573,0.1527695169670921,0.21395211249157003
717,0.17548721344451612,0.3844512352959758,0.27092804370291934,0.17548721344451612,0.24078764946838951
718,0.17092355889724312,0.3977563333963017,0.2966655489981171,0.17092355889724312,0.3062731768679349
719,0.1478121321774295,0.3614229095458738,0.26322155473688874,0.1478121321774295,0.22012474478190375
720,0.12452355803085596,0.32269769322682196,0.211348270391932,0.12452355803085596,0.2717973253817656
721,0.14622967606603576,0.3433462675083042,0.22323318288453692,0.14622967606603576,0.33993188990376616
722,0.16827082974987095,0.38602855274514425,0.2815154459905465,0.16827082974987095,0.2149889629049112
723,0.1701210589530578,0.38829815183154404,0.2853541857569725,0.1701210589530578,0.2919818750481918
724,0.1590006220223928,0.39284636381594973,0.3066914835871139,0.1590006220223928,0.2903732680375517
725,0.118340621758753,0.3208010451884206,0.21492084685933513,0.118340621758753,0.2923571428571428
726,0.13504901960784318,0.3316917036089816,0.21828536800227685,0.13504901960784318,0.27440402476780185
727,0.1859831932773109,0.39948594637836643,0.283005506202111,0.1859831932773109,0.29939320641407924
728,0.13449999999999995,0.31954871568903326,0.19309743137806656,0.13449999999999995,0.23261199520191922
729,0.16510964949130036,0.3757074240744924,0.26519554916638416,0.16510964949130036,0.10982716049382715
730,0.15985397314337968,0.37172740106266927,0.25974685583857915,0.15985397314337968,0.25117937617937625
731,0.14174691098764403,0.357720812535764,0.25994780309624,0.14174691098764403,0.1699784487715977
732,0.14969267730232888,0.36227572540334935,0.2531660962020409,0.14969267730232888,0.28569217184413265
733,0.17627105312641278,0.3955226337648743,0.29050316127692305,0.17627105312641278,0.2544067440711463
734,0.13568241824182414,0.3328433310040214,0.2173218255243945,0.13568241824182414,0.33402316139604277
735,0.1778374581417958,0.39732544324407143,0.28997597020455124,0.1778374581417958,0.17376615435152015
736,0.14988884749578393,0.37089747692580627,0.2780172588600447,0.14988884749578393,0.2567077034959223
737,0.15078693514774055,0.36627536308062203,0.26497685586576286,0.15078693514774055,0.12241052379130923
738,0.146113111311131,0.34997161409804517,0.23771700557382824,0.146113111311131,0.1777005588151099
739,0.21256284943127043,0.451498605424354,0.34887151198616706,0.21256284943127043,0.28034475989609725
740,0.16245406911839433,0.39730417195391965,0.31270020567105067,0.16245406911839433,0.3364160434464357
741,0.17953359433796096,0.39814669031507,0.29222619195421806,0.17953359433796096,0.24875794528725947
742,0.15661484593837538,0.35960664826009736,0.24498360464344388,0.15661484593837538,0.2394055388766515
743,0.18596658330527907,0.39711195878145367,0.28329075095234924,0.18596658330527907,0.1606048372431351
744,0.1576030314689239,0.3667551575133058,0.25930425208876384,0.1576030314689239,0.31229716200315116
745,0.18067267112712307,0.3712393544466208,0.2391333666389956,0.18067267112712307,0.2970090916080421
746,0.14358337602459026,0.3457017163734505,0.23523668069772047,0.14358337602459026,0.21044438905505702
747,0.13449262347273452,0.3354808825820463,0.2269765182186235,0.13449262347273452,0.2503818369453044
748,0.1933269942948654,0.42677628359501646,0.32689857860030214,0.1933269942948654,0.21157968470658994
749,0.1615823061119671,0.3800085334285539,0.2738524546331736,0.1615823061119671,0.19902028782028788
750,0.11524284097136386,0.30964390202221126,0.1988021221016947,0.11524284097136386,0.24649168399168397
751,0.17098520263260147,0.3754502916963838,0.2589301781275645,0.17098520263260147,0.321174370594507
752,0.14476291905167626,0.35633865312211455,0.25315146814087663,0.14476291905167626,0.13153743024652118
753,0.1746119937919007,0.3930537457026612,0.28688350382152106,0.1746119937919007,0.17416127039885732
754,0.14327502118142135,0.3774315048223714,0.29231296728190015,0.14327502118142135,0.18887179487179487
755,0.13862319728136221,0.34597587331576996,0.2387053520688155,0.13862319728136221,0.28236217114856255
756,0.15474652287482354,0.36963544239737134,0.2657778390450957,0.15474652287482354,0.16943392168322619
757,0.15781155577628614,0.37316753936472513,0.27171196717687807,0.15781155577628614,0.15177457791250898
758,0.13551782651212757,0.34770265357535,0.2513696541264449,0.13551782651212757,0.3109176432150905
759,0.16857673070069001,0.4010764330816424,0.3129994047619048,0.16857673070069001,0.30583924349881797
760,0.15472080511120717,0.3592444793559334,0.24704734848945245,0.15472080511120717,0.23816900093370683
761,0.18859398496240595,0.40949191065035584,0.30379585137589965,0.18859398496240595,0.2780124019875918
762,0.1319768260674733,0.3445421940328412,0.24513073593073587,0.1319768260674733,0.32663225806451623
763,0.13451380870650648,0.34338925870819437,0.2397509000033758,0.13451380870650648,0.2283676926054974
764,0.126311619294955,0.3060867644642162,0.17455029033852235,0.126311619294955,0.1707824945581905
765,0.1533184714649727,0.38757988604183136,0.3045228291537173,0.1533184714649727,0.28222967741935484
766,0.13662494048071572,0.364187948478705,0.2781260159959785,0.13662494048071572,0.2424527492566541
767,0.10820248099239695,0.3129088036531583,0.21341264532152276,0.10820248099239695,0.1851975672758116
768,0.15788458184494641,0.35992471355758865,0.24308026342528447,0.15788458184494641,0.16552545894651158
769,0.15648936987704906,0.36951913695966787,0.26205953416523753,0.15648936987704906,0.3679266136162688
770,0.09902719243507899,0.30373965427879085,0.20842492368742369,0.09902719243507899,0.19293810904685302
771,0.12343878237267394,0.342320860602095,0.2477641564588422,0.12343878237267394,0.29733204050851103
772,0.1477589270357082,0.3597104308581253,0.2559030076448343,0.1477589270357082,0.21937318674606815
773,0.15207802994711678,0.36270854013755716,0.2602610203808807,0.15207802994711678,0.15796970293133974
774,0.1452429742974298,0.3426844351858054,0.22588292177675115,0.1452429742974298,0.32130331981573
775,0.13768603846353888,0.3363950412452651,0.22341800556345237,0.13768603846353888,0.29472265696136524
776,0.10877711212226726,0.28237506388090916,0.1551959035172838,0.10877711212226726,0.2106956115779645
777,0.13551585623678647,0.3175822058501373,0.1901326992267016,0.13551585623678647,0.21320448379816706
778,0.18127654382231043,0.3984062462603742,0.28925940487612756,0.18127654382231043,0.35833839873662876
779,0.15362361236123617,0.3897085585977953,0.3071698924731183,0.15362361236123617,0.17268332228781036
780,0.16308754715924317,0.37155106071928345,0.2579270271200805,0.16308754715924317,0.2238615326791376
781,0.14806224385245906,0.37118724385245905,0.27625000000000005,0.14806224385245906,0.16551446477533435
782,0.1631650734175593,0.3846182911087192,0.28690643538231975,0.1631650734175593,0.19256474519632413
783,0.14738782051282054,0.3535498860471117,0.2473241310685823,0.14738782051282054,0.14500872449347457
784,0.16793837535013997,0.3908072455373091,0.2897377403743382,0.16793837535013997,0.330006236425275
785,0.15473568032238558,0.37928328830004315,0.2880952159553152,0.15473568032238558,0.18056798381436065
786,0.1235123623569533,0.33723640773699853,0.2414480907600905,0.1235123623569533,0.231803810057805
787,0.17244488337321776,0.38983630094096944,0.27978283513550345,0.17244488337321776,0.22635292300086518
788,0.14135418475065098,0.33279525583599995,0.21088214217069787,0.14135418475065098,0.35273638987275346
789,0.16317096868387476,0.3884430749661467,0.2925442125645439,0.16317096868387476,0.2729439433802343
790,0.1583009552038208,0.3681757255759158,0.2587495407441901,0.1583009552038208,0.1932798579616323
791,0.1499909114183308,0.3632747575721769,0.2605676923076923,0.1499909114183308,0.08894128868436962
792,0.14708165970969547,0.36189646503756434,0.25562961065573775,0.14708165970969547,0.21130603177650076
793,0.15042346095510215,0.37244746093078446,0.27604799995136453,0.15042346095510215,0.18683833549962586
794,0.11973146847268763,0.3246465138391485,0.22483009073292176,0.11973146847268763,0.28801356133396044
795,0.16150320512820518,0.3759248058542414,0.2728432014520724,0.16150320512820518,0.4218392664246323
796,0.11973285293141178,0.3133888665652841,0.20031202726774455,0.11973285293141178,0.22067925012840264
797,0.14858748938624455,0.37196850263654824,0.28176202650060733,0.14858748938624455,0.17346812159106684
798,0.15406454918032778,0.36991581033397525,0.2657025223072948,0.15406454918032778,0.38158660135266775
799,0.17351451870406004,0.3973388439835761,0.29764865055903206,0.17351451870406004,0.11492149420154532
800,0.15029311724689876,0.3685519514812622,0.2715176684687269,0.15029311724689876,0.19540443213764686
801,0.13884280828637913,0.34388391017525605,0.2330822037777539,0.13884280828637913,0.2464271502907866
802,0.13456819381991011,0.3633072803936445,0.2794781731474688,0.13456819381991011,0.2629547542735043
803,0.10549535524376967,0.2904108396564338,0.17583096882532825,0.10549535524376967,0.3702532528378668
804,0.1471323387641955,0.35784263134173266,0.25242058515507426,0.1471323387641955,0.20073694207027537
805,0.11453135250164011,0.3215940887058625,0.22412547240844477,0.11453135250164011,0.2856127482127684
806,0.16776923076923084,0.40155400827980237,0.31656955502114303,0.16776923076923084,0.19256479923797792
807,0.12172609043617445,0.3230327039648259,0.2156132270573029,0.12172609043617445,0.22720890652810927
808,0.16346635665313616,0.3800682209770275,0.27220372864778275,0.16346635665313616,0.25007907647907646
809,0.15079373829831486,0.3766579199605916,0.2847283633245535,0.15079373829831486,0.1773446833930705
810,0.11256284255332867,0.3012871708851128,0.19244865666356836,0.11256284255332867,0.3478429194146096
811,0.10904909562793384,0.29660339018395254,0.18410858911203737,0.10904909562793384,0.22686227661227656
812,0.14429607258025695,0.3501582015672483,0.2387242579739826,0.14429607258025695,0.29766461608566874
813,0.1785876737779485,0.4082642332354529,0.30935311891500866,0.1785876737779485,0.24208160703075954
814,0.15732362972570496,0.35774195055739716,0.23683664166338442,0.15732362972570496,0.24028417135415112
815,0.16977666362076968,0.3986301242189483,0.30070692119635717,0.16977666362076968,0.12447786131996662
816,0.15425550717213127,0.3482039366785651,0.22589685901286766,0.15425550717213127,0.2017460213368142
817,0.12313435835594416,0.327362771337881,0.22845682596387365,0.12313435835594416,0.2563602642276423
818,0.12802201740911426,0.35103838552935723,0.26403273624048595,0.12802201740911426,0.3146923579033897
819,0.12753329918032796,0.3272801249162841,0.2194936514719124,0.12753329918032796,0.31219481981981984
820,0.11568948743573373,0.34001434932302305,0.25464972377457856,0.11568948743573373,0.2760955205885889
821,0.15637854562764258,0.3520937070928538,0.22943032293042237,0.15637854562764258,0.1949957956090031
822,0.16464727065883147,0.37389370986194564,0.2584928784062285,0.16464727065883147,0.21515980696988346
823,0.16433403751360345,0.4069261072795862,0.32918413953196557,0.16433403751360345,0.15428852829803905
824,0.1364295819729851,0.3377232300804519,0.22558729621493373,0.1364295819729851,0.3415234791391441
825,0.1566428768748273,0.38477237433871375,0.28425899492777285,0.1566428768748273,0.17924041190201628
826,0.16174496497986,0.38737646608170084,0.2922630022036818,0.16174496497986,0.23988651218062979
827,0.15294185002245173,0.3636515115089781,0.2604193229730527,0.15294185002245173,0.3413321079939297
828,0.14702278545826938,0.35851294978197756,0.25498032864741643,0.14702278545826938,0.14507359307359305
829,0.12533709273182964,0.33109037698765686,0.23250656851165447,0.12533709273182964,0.3116711065086648
830,0.14075430510210615,0.3432418790219244,0.23097514783963646,0.14075430510210615,0.24618925518925516
831,0.10297583381345625,0.31073090136654724,0.21651013510618194,0.10297583381345625,0.17463898456435772
832,0.1902230408921635,0.40990542479284564,0.2993647678013642,0.1902230408921635,0.2908561450496934
833,0.14474515530236345,0.35753232589897993,0.25457434119323286,0.14474515530236345,0.3107011453113815
834,0.13453848867791393,0.352132872979697,0.2541887686035661,0.13453848867791393,0.2859563492063492
835,0.12912820512820514,0.3231111595674033,0.21096590887839645,0.12912820512820514,0.3529465519987258
836,0.15156587057010776,0.3711814245211723,0.269231107902129,0.15156587057010776,0.1787943696450428
837,0.17823433583959902,0.3701275552662471,0.23278643885329606,0.17823433583959902,0.3167868628341355
838,0.17044564907504448,0.3754616321925672,0.2620319662350454,0.17044564907504448,0.2203935759580921
839,0.14734013572700588,0.35380515230886267,0.24893003316371365,0.14734013572700588,0.20823268710112475
840,0.1584264774127474,0.3914939473079069,0.30413493979031886,0.1584264774127474,0.12268081002892955
841,0.13944053543710294,0.341298884464096,0.23071669805398617,0.13944053543710294,0.2520082551594748
842,0.14310425204918023,0.37889104378595984,0.2985735834735591,0.14310425204918023,0.27562277777777777
843,0.17369181162087338,0.3849854972654889,0.27258737128923105,0.17369181162087338,0.13120646474925102
844,0.14028490713962866,0.3649020004068878,0.27623418653451837,0.14028490713962866,0.2741038961038962
845,0.15817390651586427,0.3824209874885224,0.28949416194531624,0.15817390651586427,0.3179021329606223
846,0.1495776942355891,0.3399236703722197,0.21769195227326135,0.1495776942355891,0.21661531545221988
847,0.13893910256410252,0.3624118140713556,0.2759454230145061,0.13893910256410252,0.22065180818470292
848,0.16322111735600708,0.36533777833162023,0.24823332195122627,0.16322111735600708,0.24714017094017088
849,0.15243677238057013,0.36684539748122347,0.26881725020130665,0.15243677238057013,0.1715538866930171
850,0.16780515028159043,0.3670412961272,0.2454722916912192,0.16780515028159043,0.2487868687248524
851,0.1596355122201553,0.3837499049551943,0.292228785470078,0.1596355122201553,0.3323179271708684
852,0.108027288436615,0.31057997118469255,0.21010536549615508,0.108027288436615,0.30409621365602224
853,0.1604963985594237,0.3986757764939469,0.31535875586904644,0.1604963985594237,0.23912798994552228
854,0.17559600614439316,0.39542200205324424,0.29065199181770207,0.17559600614439316,0.24458180708180705
855,0.1443061331871527,0.37168858869829646,0.28576491102228757,0.1443061331871527,0.215226406878787
856,0.11833048460405872,0.3227947650185887,0.21992856082906015,0.11833048460405872,0.2328259172521468
857,0.14559110477770956,0.3492877435370156,0.234393277518612,0.14559110477770956,0.34957850826342945
858,0.14411528564076165,0.36290961529400856,0.2615886593064937,0.14411528564076165,0.227114864636087
859,0.09572154311988343,0.2924876606340983,0.1875322350284298,0.09572154311988343,0.30965241117814646
860,0.14183275321963093,0.3477000089980564,0.23873451155685088,0.14183275321963093,0.18541829527426568
861,0.10368983350605605,0.30474453986298655,0.20310941271386102,0.10368983350605605,0.2064882696469995
862,0.15798484102884158,0.3560172031549841,0.23406472425228494,0.15798484102884158,0.2543728465818983
863,0.1587506842069409,0.3628344860358746,0.24416760365786724,0.1587506842069409,0.2740495391705069
864,0.15481486039242992,0.3663785525593645,0.25812738433386917,0.15481486039242992,0.24123812446061105
865,0.11010725051211581,0.306423502494295,0.1936325039643585,0.11010725051211581,0.20525693663588407
866,0.11945583734411942,0.3343776131528048,0.2418435516173707,0.11945583734411942,0.30782015064939006
867,0.11390973689264455,0.30698018180112824,0.19414088981696742,0.11390973689264455,0.23169184678324461
868,0.14778031904670386,0.34425807560920474,0.22695551312500173,0.14778031904670386,0.2458169934640524
869,0.15748904312062206,0.3631067416801569,0.24523539711906966,0.15748904312062206,0.24989102331332336
870,0.14222691290765163,0.3612922257253218,0.2661306256353403,0.14222691290765163,0.20605658709106986
871,0.16559438514167724,0.36748730635429594,0.25178584242523744,0.16559438514167724,0.28941417416524134
872,0.11386596756678785,0.3154528827115951,0.20917383028961445,0.11386596756678785,0.31982982982982977
873,0.10083323196715738,0.30811265695314316,0.2135588499719716,0.10083323196715738,0.28801233609385785
874,0.14556272401433698,0.3510826075342205,0.24203976703976707,0.14556272401433698,0.1712255667038276
875,0.13150577812018482,0.3306680384312961,0.21632452062222254,0.13150577812018482,0.3607511680238953
876,0.15616855606801847,0.3582317650256968,0.2411264179153567,0.15616855606801847,0.2815229166666666
877,0.16226238568988047,0.36436948960343657,0.25021420782711223,0.16226238568988047,0.24636788048552755
878,0.12606124671663782,0.3181976062390325,0.20427271904478927,0.12606124671663782,0.18440399683390338
879,0.16883214893404055,0.38663107019849347,0.27959784252890574,0.16883214893404055,0.2829361054766734
880,0.1384636083864591,0.3369291983970432,0.2209311800211683,0.1384636083864591,0.279742481200032
881,0.15569284936943859,0.3991133040529543,0.3228409093670315,0.15569284936943859,0.18766659321498028
882,0.17474803571714326,0.382104761459623,0.26371345148495945,0.17474803571714326,0.17283818697245987
883,0.16610230058155362,0.38316086955211953,0.2751171379411318,0.16610230058155362,0.30418302914476836
884,0.1289992312127619,0.31988428064708724,0.2037700988686507,0.1289992312127619,0.2961063258636788
885,0.14999640472521833,0.3456887793291017,0.22938474920776675,0.14999640472521833,0.2479493586540063
886,0.17311491149114902,0.39472513776922746,0.2912204525561568,0.17311491149114902,0.2351135043817971
887,0.11511858974358981,0.3336333753608277,0.24402957123447583,0.11511858974358981,0.2083722373810804
888,0.16419431943194318,0.3800703126458761,0.2737519864278658,0.16419431943194318,0.28816664853439006
889,0.13163472765959153,0.34487425867431,0.24447906202943695,0.13163472765959153,0.26976459241103845
890,0.11902006224831942,0.3395221370917994,0.25000414968695994,0.11902006224831942,0.19281125356125356
891,0.13900000000000004,0.3627521928104657,0.2735043856209314,0.13900000000000004,0.2793926553672317
892,0.13860902255639104,0.3416117182441425,0.23600539137550286,0.13860902255639104,0.24396901685738895
893,0.16110252487223448,0.3818450689552223,0.2844850881659758,0.16110252487223448,0.29308351888544976
894,0.13984216631798752,0.37283193115234176,0.29197952966870855,0.13984216631798752,0.25452313001924737
895,0.1760114997757704,0.387033090035356,0.2750431805191712,0.1760114997757704,0.2610140306727432
896,0.13914423076923071,0.3490420861632978,0.24279571078813408,0.13914423076923071,0.18698955730668207
897,0.15373145196174232,0.3715550364720534,0.26864716902062213,0.15373145196174232,0.1843980921987085
898,0.12888964195248864,0.3297286622052302,0.22767804050548324,0.12888964195248864,0.3762254341086877
899,0.12688744779248215,0.3402770407065404,0.24377918582811658,0.12688744779248215,0.3202077339047036
900,0.1423890652302858,0.3589117573699504,0.25804538427932916,0.1423890652302858,0.2852091503267974
901,0.13652359237747805,0.34632150967029895,0.24359583458564185,0.13652359237747805,0.2655287208366855
902,0.1569230769230768,0.387974324450826,0.2971024950554983,0.1569230769230768,0.22780796187272218
903,0.1397385224263837,0.34793959274713904,0.24640214064151073,0.1397385224263837,0.30842725404094407
904,0.11328201474319663,0.31489326282502605,0.20822249616365895,0.11328201474319663,0.18071125223930337
905,0.10428262540841825,0.2889613303516075,0.17435740988637846,0.10428262540841825,0.1902843915343915
906,0.15767531058962736,0.3806036191387717,0.27885661709828885,0.15767531058962736,0.30664952735380946
907,0.14605310531053092,0.35535655495125684,0.2486068992814517,0.14605310531053092,0.17208756481367854
908,0.1562052913610186,0.37569833191792984,0.2749860811138224,0.1562052913610186,0.3035958485958486
909,0.15650627290329805,0.3555235916434506,0.235034637480305,0.15650627290329805,0.16379379208033773
910,0.19074881907415406,0.40774338053518416,0.29298912292206014,0.19074881907415406,0.2842750239128783
911,0.17666514863377045,0.3996468055984984,0.29896331392945596,0.17666514863377045,0.35855032381581053
912,0.13814511174918215,0.34372758076487564,0.2391649380313871,0.13814511174918215,0.25255137886130313
913,0.13471957243096339,0.3526146052143878,0.2567900655668489,0.13471957243096339,0.23367828118539694
914,0.12295095293722293,0.32274045538489493,0.21557900489534398,0.12295095293722293,0.2354498432601881
915,0.14264260112647217,0.34757197490837616,0.238858747563808,0.14264260112647217,0.21754428332528758
916,0.14962665040787143,0.3578790837800046,0.2475048667442663,0.14962665040787143,0.23480580831068493
917,0.12837299710743308,0.32907329890053005,0.21940060358619395,0.12837299710743308,0.3294178707012932
918,0.14258686380380892,0.32782049456831514,0.19546726152901253,0.14258686380380892,0.18760045980384965
919,0.15298041098521223,0.35367751148319904,0.23539420099597358,0.15298041098521223,0.29968174528010405
920,0.16209081219270796,0.37135038506430196,0.256519145743188,0.16209081219270796,0.38329221863443175
921,0.14155032248237276,0.33988844415202824,0.22767624333931097,0.14155032248237276,0.41341920869827853
922,0.10612866697887771,0.31269582580998867,0.21513431766222185,0.10612866697887771,0.2516248472802203
923,0.1655267406639751,0.36474131460242887,0.24342914787690745,0.1655267406639751,0.17871115081882777
924,0.14647529617339178,0.34749894609151843,0.23704729983625333,0.14647529617339178,0.33825720286270744
925,0.1500659579918034,0.36698551322005707,0.26883911045650744,0.1500659579918034,0.25983013945119204
926,0.1372334037513604,0.3250344799841298,0.2016021524655388,0.1372334037513604,0.08767782067782064
927,0.14133952356557367,0.3606986593534147,0.26471827157568206,0.14133952356557367,0.290938122518839
928,0.14657535647253278,0.3563465844758055,0.25254245600654546,0.14657535647253278,0.26781026640675765
929,0.1312808831235326,0.337062310107927,0.23256285396878895,0.1312808831235326,0.312572831215971
930,0.1261338965693805,0.3240734014379815,0.21387900973720203,0.1261338965693805,0.3138470725783626
931,0.14677243589743588,0.36870998531338595,0.2718750988319001,0.14677243589743588,0.31171699550017307
932,0.15982494244820342,0.3497343123350226,0.2218187397736384,0.15982494244820342,0.20250765343134888
933,0.14413761291562557,0.33877323872389953,0.2212712516165479,0.14413761291562557,0.2860212706642449
934,0.16055266949203412,0.36797990944909037,0.2538544799141125,0.16055266949203412,0.21530730050933788
935,0.12999999999999995,0.3054269675094814,0.1708539350189629,0.12999999999999995,0.20210353535353537
936,0.15316848406542635,0.3756429451323839,0.2799489221339151,0.15316848406542635,0.31966662438873156
937,0.09444770293263932,0.28411076738264596,0.17332612890001314,0.09444770293263932,0.21634272835885737
938,0.12980203020302034,0.33248462402613077,0.22436518764622082,0.12980203020302034,0.18513250000000003
939,0.1379716075457208,0.34113518981275953,0.23132716453407748,0.1379716075457208,0.24742660288114837
940,0.14620814674302368,0.35305110319074673,0.24268591289544617,0.14620814674302368,0.1838273479865507
941,0.15810781772508364,0.3632919911369964,0.24936834682382553,0.15810781772508364,0.2177564476976006
942,0.16115180918617633,0.36724937670773405,0.25419513504311547,0.16115180918617633,0.245314816635254
943,0.16767698070792275,0.3865562945762455,0.28275862773664545,0.16767698070792275,0.2926150826499728
944,0.16223143881208388,0.3822069065083496,0.28195093539253135,0.16223143881208388,0.22825590651236677
945,0.1675588972431078,0.3827998863751948,0.278481978264174,0.1675588972431078,0.33767188113861213
946,0.13863969361170803,0.345079454109238,0.23687952099506,0.13863969361170803,0.2555053435114503
947,0.1461372837688627,0.32914601934800436,0.19601747115828333,0.1461372837688627,0.2936557304914303
948,0.17395584964234845,0.3958835134783963,0.2938553276720956,0.17395584964234845,0.21307662573361308
949,0.14972035364212957,0.3890446201844917,0.30864853308472423,0.14972035364212957,0.19376623376623375
950,0.1462081467430236,0.3452284622305209,0.22704063097499455,0.1462081467430236,0.3799072058783491
951,0.11500000000000002,0.3004271337191593,0.18085426743831862,0.11500000000000002,0.18045342551718752
952,0.15110275255800548,0.3630798126280246,0.25995412014003816,0.15110275255800548,0.24398511486846075
953,0.12987799089101296,0.3295208769098827,0.22328577203773947,0.12987799089101296,0.21192047256878102
954,0.12648347973567584,0.33488211390923794,0.23479726834712433,0.12648347973567584,0.23794712836046059
955,0.1471622461400474,0.3467516975970773,0.22817890291405982,0.1471622461400474,0.28263414634146344
956,0.12476690676270515,0.3370819139199087,0.23963001431440714,0.12476690676270515,0.1828984648122815
957,0.1519418002896447,0.36850735378376964,0.2721311069882499,0.1519418002896447,0.1979126180393928
958,0.1743016045978672,0.4049670317853085,0.3143308543748826,0.1743016045978672,0.23181205999387822
959,0.1379743983614952,0.3387030167825478,0.22745723684210528,0.1379743983614952,0.2517373784050814
960,0.1495637923308366,0.333472163267291,0.19981674187290877,0.1495637923308366,0.2504825514983885
961,0.14906311348096912,0.3518604515249849,0.2365946760880316,0.14906311348096912,0.161239920919476
962,0.17291000596689776,0.379708243690055,0.26459647544631454,0.17291000596689776,0.2851799541678419
963,0.18588043718437525,0.42082916789126507,0.33089746141377974,0.18588043718437525,0.3211878027928184
